ad_id,date,spend,impressions,clicks,installs,CTR,CPI,CPM,CPC,CVR,thumbstop_rate,hold_rate,completion_rate,card_swipe_rate,last_card_reach_rate,video_plays_25pct,video_plays_75pct,avg_play_time_sec,likes,comments,shares,saves
ad_021,2026-03-07,39.98,4036,39,5,0.00966,7.9967,9.9067,1.0252,0.12821,,,,0.2879,0.1645,,,,7,0,1,1
ad_021,2026-03-08,56.87,6410,59,9,0.00920,6.3189,8.8721,0.9639,0.15254,,,,0.2714,0.1482,,,,11,1,2,1
ad_021,2026-03-09,63.42,7554,86,15,0.01138,4.2280,8.3955,0.7374,0.17442,,,,0.3284,0.1561,,,,18,1,4,1
ad_021,2026-03-10,55.09,5918,78,14,0.01318,3.9347,9.3081,0.7062,0.17949,,,,0.3775,0.1977,,,,13,1,3,1
ad_021,2026-03-11,63.66,6976,113,21,0.01620,3.0313,9.1252,0.5633,0.18584,,,,0.5086,0.1896,,,,19,1,4,2
ad_021,2026-03-12,66.41,7237,91,14,0.01257,4.7435,9.1764,0.7298,0.15385,,,,0.4407,0.2440,,,,16,1,3,1
ad_021,2026-03-13,67.52,8011,102,17,0.01273,3.9716,8.4280,0.6619,0.16667,,,,0.3254,0.1786,,,,19,1,4,2
ad_021,2026-03-14,69.58,7231,78,11,0.01079,6.3255,9.6225,0.8921,0.14103,,,,0.3329,0.1477,,,,11,1,2,1
ad_021,2026-03-15,58.89,6556,59,9,0.00900,6.5435,8.9828,0.9982,0.15254,,,,0.3071,0.1528,,,,11,1,2,1
ad_021,2026-03-16,75.98,7764,81,13,0.01043,5.8448,9.7864,0.9380,0.16049,,,,0.3637,0.1286,,,,15,1,3,1
ad_021,2026-03-17,72.60,7418,96,17,0.01294,4.2703,9.7864,0.7562,0.17708,,,,0.3963,0.1684,,,,19,1,3,1
ad_021,2026-03-18,70.28,6628,108,19,0.01629,3.6988,10.6032,0.6507,0.17593,,,,0.3818,0.2147,,,,17,1,3,2
ad_021,2026-03-19,74.02,8072,114,20,0.01412,3.7010,9.1700,0.6493,0.17544,,,,0.4783,0.2022,,,,22,1,3,3
ad_021,2026-03-20,71.08,8654,127,18,0.01468,3.9486,8.2130,0.5597,0.14173,,,,0.4108,0.1920,,,,25,1,5,2
ad_021,2026-03-21,70.39,6504,71,8,0.01092,8.7992,10.8231,0.9915,0.11268,,,,0.3031,0.1468,,,,11,1,2,1
ad_021,2026-03-22,75.19,8428,94,13,0.01115,5.7836,8.9211,0.7999,0.13830,,,,0.3003,0.1659,,,,15,1,3,1
ad_021,2026-03-23,96.62,10193,110,19,0.01079,5.0851,9.4788,0.8783,0.17273,,,,0.3479,0.1676,,,,19,1,3,2
ad_021,2026-03-24,84.05,8548,121,21,0.01416,4.0025,9.8330,0.6946,0.17355,,,,0.3624,0.2084,,,,23,2,3,3
ad_021,2026-03-25,77.83,8516,123,21,0.01444,3.7061,9.1391,0.6328,0.17073,,,,0.4315,0.2313,,,,21,1,4,2
ad_021,2026-03-26,82.91,9410,154,26,0.01637,3.1890,8.8113,0.5384,0.16883,,,,0.4121,0.2324,,,,26,2,5,3
ad_021,2026-03-27,90.36,10424,141,22,0.01353,4.1074,8.6687,0.6409,0.15603,,,,0.3624,0.2282,,,,23,2,5,2
ad_021,2026-03-28,69.98,6923,83,12,0.01199,5.8316,10.1083,0.8431,0.14458,,,,0.3106,0.1632,,,,15,1,3,2
ad_021,2026-03-29,72.31,8338,76,11,0.00911,6.5735,8.6722,0.9514,0.14474,,,,0.2994,0.1330,,,,12,1,3,2
ad_021,2026-03-30,85.37,8194,96,16,0.01172,5.3355,10.4183,0.8892,0.16667,,,,0.3565,0.1484,,,,14,1,2,1
ad_021,2026-03-31,107.16,10501,151,27,0.01438,3.9691,10.2052,0.7097,0.17881,,,,0.3699,0.2072,,,,23,1,5,2
ad_021,2026-04-01,76.02,7063,119,21,0.01685,3.6201,10.7636,0.6388,0.17647,,,,0.4120,0.2489,,,,22,1,4,2
ad_021,2026-04-02,89.01,9533,156,25,0.01636,3.5604,9.3372,0.5706,0.16026,,,,0.4496,0.2426,,,,26,1,5,2
ad_021,2026-04-03,104.49,9996,130,19,0.01301,5.4992,10.4527,0.8037,0.14615,,,,0.4254,0.1945,,,,20,1,4,2
ad_021,2026-04-04,79.66,10053,109,14,0.01084,5.6903,7.9244,0.7309,0.12844,,,,0.3223,0.1435,,,,17,1,3,1
ad_021,2026-04-05,73.22,7376,71,10,0.00963,7.3216,9.9262,1.0312,0.14085,,,,0.3097,0.1600,,,,13,1,2,1
ad_021,2026-04-06,96.67,12161,135,24,0.01110,4.0277,7.9488,0.7160,0.17778,,,,0.3221,0.1730,,,,26,2,5,2
ad_021,2026-04-07,90.13,9414,109,20,0.01158,4.5065,9.5741,0.8269,0.18349,,,,0.4091,0.1958,,,,18,1,3,1
ad_021,2026-04-08,83.89,8323,136,25,0.01634,3.3557,10.0795,0.6168,0.18382,,,,0.4535,0.2539,,,,27,2,4,3
ad_021,2026-04-09,92.55,8834,144,26,0.01630,3.5595,10.4762,0.6427,0.18056,,,,0.4329,0.2133,,,,28,1,4,2
ad_021,2026-04-10,91.99,9491,121,19,0.01275,4.8414,9.6919,0.7602,0.15702,,,,0.3790,0.1676,,,,20,2,3,2
ad_021,2026-04-11,77.39,8968,102,14,0.01137,5.5280,8.6298,0.7587,0.13725,,,,0.3448,0.1789,,,,19,1,4,1
ad_021,2026-04-12,79.93,8751,88,12,0.01006,6.6604,9.1333,0.9082,0.13636,,,,0.2885,0.1627,,,,13,1,2,1
ad_021,2026-04-13,99.74,9864,116,20,0.01176,4.9870,10.1114,0.8598,0.17241,,,,0.3194,0.1545,,,,21,1,3,2
ad_021,2026-04-14,91.38,9786,142,28,0.01451,3.2634,9.3374,0.6435,0.19718,,,,0.3402,0.2043,,,,20,1,4,2
ad_021,2026-04-15,85.65,8888,139,27,0.01564,3.1722,9.6366,0.6162,0.19424,,,,0.4270,0.2362,,,,29,2,7,3
ad_021,2026-04-16,88.19,7610,118,20,0.01551,4.4093,11.5881,0.7473,0.16949,,,,0.4281,0.2309,,,,22,1,4,3
ad_021,2026-04-17,84.29,9362,137,20,0.01463,4.2145,9.0034,0.6153,0.14599,,,,0.4185,0.1558,,,,22,1,3,2
ad_021,2026-04-18,82.51,9297,109,16,0.01172,5.1568,8.8748,0.7570,0.14679,,,,0.3276,0.1710,,,,19,1,3,2
ad_021,2026-04-19,71.94,8397,85,12,0.01012,5.9950,8.5673,0.8463,0.14118,,,,0.3079,0.1726,,,,16,1,2,2
ad_021,2026-04-20,92.32,9315,117,20,0.01256,4.6160,9.9110,0.7891,0.17094,,,,0.3250,0.1849,,,,21,1,4,2
ad_021,2026-04-21,91.61,10973,156,28,0.01422,3.2718,8.3486,0.5872,0.17949,,,,0.4152,0.1831,,,,25,1,4,3
ad_021,2026-04-22,87.24,8216,143,25,0.01741,3.4897,10.6187,0.6101,0.17483,,,,0.3923,0.2243,,,,26,1,5,2
ad_021,2026-04-23,96.23,9374,148,27,0.01579,3.5640,10.2654,0.6502,0.18243,,,,0.4127,0.2465,,,,25,1,4,3
ad_021,2026-04-24,100.48,9804,149,23,0.01520,4.3685,10.2484,0.6743,0.15436,,,,0.4030,0.1969,,,,28,2,6,3
ad_021,2026-04-25,74.29,8532,101,14,0.01184,5.3062,8.7069,0.7355,0.13861,,,,0.3316,0.1492,,,,18,1,3,2
ad_021,2026-04-26,73.24,7480,83,12,0.01110,6.1034,9.7915,0.8824,0.14458,,,,0.3366,0.1453,,,,15,1,3,2
ad_021,2026-04-27,79.78,7717,91,15,0.01179,5.3185,10.3380,0.8767,0.16484,,,,0.3608,0.1842,,,,17,1,3,2
ad_021,2026-04-28,96.02,11115,174,32,0.01565,3.0007,8.6389,0.5518,0.18391,,,,0.4093,0.2230,,,,29,2,6,3
ad_021,2026-04-29,111.90,13860,209,37,0.01508,3.0242,8.0733,0.5354,0.17703,,,,0.4850,0.2464,,,,34,2,7,3
ad_021,2026-04-30,93.04,9534,150,25,0.01573,3.7217,9.7591,0.6203,0.16667,,,,0.5343,0.2477,,,,23,1,4,1
ad_021,2026-05-01,90.16,10424,152,23,0.01458,3.9202,8.6497,0.5932,0.15132,,,,0.3946,0.2047,,,,25,1,5,2
ad_021,2026-05-02,74.06,7171,85,11,0.01185,6.7332,10.3284,0.8714,0.12941,,,,0.3409,0.1866,,,,16,1,3,2
ad_021,2026-05-03,84.22,10330,110,17,0.01065,4.9540,8.1528,0.7656,0.15455,,,,0.2961,0.1507,,,,21,1,3,2
ad_021,2026-05-04,85.76,8174,94,16,0.01150,5.3600,10.4919,0.9123,0.17021,,,,0.3413,0.1686,,,,20,1,4,2
ad_021,2026-05-05,101.04,9978,158,29,0.01583,3.4840,10.1259,0.6395,0.18354,,,,0.4550,0.2245,,,,25,1,5,2
ad_021,2026-05-06,78.98,7389,112,20,0.01516,3.9490,10.6890,0.7052,0.17857,,,,0.4415,0.2235,,,,23,1,5,3
ad_021,2026-05-07,99.02,11269,157,26,0.01393,3.8083,8.7866,0.6307,0.16561,,,,0.4863,0.2573,,,,24,1,5,2
ad_021,2026-05-08,96.46,10560,149,23,0.01411,4.1938,9.1343,0.6474,0.15436,,,,0.4330,0.2301,,,,26,1,5,2
ad_021,2026-05-09,71.13,7233,98,15,0.01355,4.7418,9.8338,0.7258,0.15306,,,,0.3073,0.1775,,,,17,1,3,2
ad_021,2026-05-10,74.25,7281,86,14,0.01181,5.3035,10.1977,0.8634,0.16279,,,,0.3007,0.1669,,,,13,1,3,1
ad_021,2026-05-11,84.54,8983,111,18,0.01236,4.6964,9.4106,0.7616,0.16216,,,,0.3858,0.1573,,,,21,2,3,2
ad_021,2026-05-12,113.85,13395,187,37,0.01396,3.0769,8.4991,0.6088,0.19786,,,,0.4379,0.1908,,,,40,2,5,3
ad_021,2026-05-13,76.15,8810,145,26,0.01646,2.9289,8.6437,0.5252,0.17931,,,,0.4397,0.2406,,,,22,1,4,2
ad_021,2026-05-14,101.13,10340,169,26,0.01634,3.8896,9.7804,0.5984,0.15385,,,,0.4598,0.2187,,,,25,2,4,2
ad_021,2026-05-15,62.23,6719,87,14,0.01295,4.4450,9.2619,0.7153,0.16092,,,,0.4282,0.2283,,,,15,1,3,2
ad_021,2026-05-16,87.03,9135,111,16,0.01215,5.4392,9.5267,0.7840,0.14414,,,,0.3402,0.1778,,,,18,1,4,2
ad_021,2026-05-17,74.48,8232,96,15,0.01166,4.9650,9.0471,0.7758,0.15625,,,,0.3381,0.1624,,,,15,1,2,2
ad_021,2026-05-18,89.68,9974,124,22,0.01243,4.0762,8.9911,0.7232,0.17742,,,,0.3082,0.1507,,,,20,1,4,2
ad_021,2026-05-19,100.62,11994,155,35,0.01292,2.8748,8.3890,0.6491,0.22581,,,,0.3989,0.1965,,,,24,2,5,2
ad_021,2026-05-20,73.84,9055,153,28,0.01690,2.6371,8.1544,0.4826,0.18301,,,,0.4794,0.2369,,,,27,2,4,3
ad_021,2026-05-21,96.62,12075,192,33,0.01590,2.9278,8.0015,0.5032,0.17188,,,,0.4901,0.2478,,,,29,1,4,4
ad_021,2026-05-22,94.20,10094,143,22,0.01417,4.2818,9.3323,0.6587,0.15385,,,,0.4415,0.2178,,,,29,2,4,3
ad_021,2026-05-23,83.69,8858,107,15,0.01208,5.5795,9.4483,0.7822,0.14019,,,,0.3730,0.1511,,,,21,1,4,2
ad_021,2026-05-24,73.55,8196,102,16,0.01245,4.5968,8.9738,0.7211,0.15686,,,,0.3504,0.1570,,,,18,1,4,2
ad_021,2026-05-25,101.16,11801,144,27,0.01220,3.7468,8.5726,0.7025,0.18750,,,,0.4021,0.1902,,,,23,1,4,2
ad_021,2026-05-26,77.49,7783,116,23,0.01490,3.3691,9.9562,0.6680,0.19828,,,,0.4230,0.2243,,,,18,1,4,1
ad_021,2026-05-27,86.73,10728,178,33,0.01659,2.6282,8.0844,0.4872,0.18539,,,,0.5024,0.2382,,,,30,2,5,3
ad_021,2026-05-28,87.43,9660,168,27,0.01739,3.2381,9.0505,0.5204,0.16071,,,,0.4375,0.2271,,,,28,2,7,3
ad_021,2026-05-29,95.42,10538,157,25,0.01490,3.8169,9.0550,0.6078,0.15924,,,,0.3525,0.1846,,,,26,1,4,2
ad_022,2026-03-01,33.51,4449,136,43,0.03057,0.7792,7.5315,0.2464,0.31618,0.4413,0.6021,0.6888,,,1364,607,22.74,,,,
ad_022,2026-03-02,47.34,6449,208,62,0.03225,0.7635,7.3401,0.2276,0.29808,0.4500,0.6282,0.7286,,,2204,1046,24.14,,,,
ad_022,2026-03-03,40.12,5438,182,61,0.03347,0.6577,7.3772,0.2204,0.33516,0.4096,0.6552,0.7446,,,1656,676,24.63,,,,
ad_022,2026-03-04,40.13,5781,187,65,0.03235,0.6173,6.9409,0.2146,0.34759,0.4259,0.5706,0.6899,,,1628,759,22.03,,,,
ad_022,2026-03-05,39.98,6423,195,58,0.03036,0.6893,6.2243,0.2050,0.29744,0.4347,0.5644,0.6383,,,1923,869,21.84,,,,
ad_022,2026-03-06,47.58,7417,246,88,0.03317,0.5407,6.4150,0.1934,0.35772,0.4271,0.5250,0.6261,,,2167,1019,21.64,,,,
ad_022,2026-03-07,36.87,6018,187,61,0.03107,0.6045,6.1271,0.1972,0.32620,0.4347,0.5596,0.6534,,,1800,741,21.85,,,,
ad_022,2026-03-08,43.57,6404,234,74,0.03654,0.5888,6.8042,0.1862,0.31624,0.3962,0.6043,0.7227,,,2102,901,20.57,,,,
ad_022,2026-03-09,43.96,6350,240,79,0.03780,0.5564,6.9224,0.1832,0.32917,0.4032,0.5700,0.7228,,,2327,1064,22.13,,,,
ad_022,2026-03-10,47.76,6976,233,78,0.03340,0.6123,6.8465,0.2050,0.33476,0.4006,0.6587,0.7116,,,2316,922,28.07,,,,
ad_022,2026-03-11,46.17,6467,221,79,0.03417,0.5844,7.1389,0.2089,0.35747,0.3703,0.6127,0.6727,,,1896,774,24.02,,,,
ad_022,2026-03-12,52.33,7876,264,82,0.03352,0.6382,6.6449,0.1982,0.31061,0.4090,0.5380,0.6441,,,2240,909,19.26,,,,
ad_022,2026-03-13,61.72,10641,339,113,0.03186,0.5462,5.8003,0.1821,0.33333,0.3696,0.5175,0.6594,,,3082,1432,19.51,,,,
ad_022,2026-03-14,33.63,5862,197,62,0.03361,0.5424,5.7372,0.1707,0.31472,0.3981,0.5924,0.5997,,,1929,860,22.63,,,,
ad_022,2026-03-15,48.29,7061,248,86,0.03512,0.5615,6.8392,0.1947,0.34677,0.4271,0.5976,0.7758,,,2352,1013,23.06,,,,
ad_022,2026-03-16,50.93,7077,246,91,0.03476,0.5597,7.1971,0.2070,0.36992,0.3898,0.6207,0.7210,,,2362,1113,27.94,,,,
ad_022,2026-03-17,62.51,8661,345,112,0.03983,0.5581,7.2173,0.1812,0.32464,0.4134,0.6565,0.7507,,,2630,1207,24.44,,,,
ad_022,2026-03-18,58.93,8995,291,84,0.03235,0.7015,6.5512,0.2025,0.28866,0.4225,0.5772,0.7383,,,2979,1180,20.83,,,,
ad_022,2026-03-19,54.25,8261,245,85,0.02966,0.6382,6.5667,0.2214,0.34694,0.4142,0.5050,0.6708,,,2641,991,19.61,,,,
ad_022,2026-03-20,56.13,7343,263,94,0.03582,0.5972,7.6444,0.2134,0.35741,0.4271,0.5652,0.6115,,,2318,981,21.65,,,,
ad_022,2026-03-21,50.19,7035,225,70,0.03198,0.7170,7.1338,0.2231,0.31111,0.3648,0.5339,0.6354,,,2449,1087,20.09,,,,
ad_022,2026-03-22,49.85,7493,245,73,0.03270,0.6829,6.6527,0.2035,0.29796,0.4308,0.5960,0.6452,,,2556,1319,23.51,,,,
ad_022,2026-03-23,62.07,9185,285,95,0.03103,0.6534,6.7581,0.2178,0.33333,0.4250,0.6437,0.6896,,,3142,1179,25.47,,,,
ad_022,2026-03-24,65.25,9485,328,103,0.03458,0.6335,6.8792,0.1989,0.31402,0.4384,0.6354,0.7190,,,3084,1394,23.02,,,,
ad_022,2026-03-25,70.52,9127,310,105,0.03397,0.6716,7.7260,0.2275,0.33871,0.4191,0.5652,0.7520,,,2874,1357,20.74,,,,
ad_022,2026-03-26,70.01,9960,370,129,0.03715,0.5427,7.0293,0.1892,0.34865,0.3948,0.5319,0.7093,,,2713,1159,20.80,,,,
ad_022,2026-03-27,60.72,8523,300,85,0.03520,0.7143,7.1238,0.2024,0.28333,0.3655,0.5499,0.6391,,,2359,1048,22.38,,,,
ad_022,2026-03-28,61.30,8516,278,83,0.03264,0.7386,7.1985,0.2205,0.29856,0.3817,0.5049,0.6818,,,2538,1155,20.59,,,,
ad_022,2026-03-29,54.36,7026,275,82,0.03914,0.6630,7.7376,0.1977,0.29818,0.4471,0.5699,0.6492,,,2478,1032,22.13,,,,
ad_022,2026-03-30,76.26,9924,383,136,0.03859,0.5607,7.6846,0.1991,0.35509,0.4072,0.6420,0.7821,,,3385,1579,23.46,,,,
ad_022,2026-03-31,69.29,9708,327,114,0.03368,0.6078,7.1370,0.2119,0.34862,0.4377,0.6614,0.6765,,,2939,1267,26.03,,,,
ad_022,2026-04-01,81.31,12038,412,129,0.03422,0.6303,6.7548,0.1974,0.31311,0.4252,0.6189,0.6654,,,3828,1724,21.59,,,,
ad_022,2026-04-02,73.24,10381,372,129,0.03583,0.5677,7.0548,0.1969,0.34677,0.3795,0.5166,0.6639,,,3108,1201,20.52,,,,
ad_022,2026-04-03,71.87,9961,337,108,0.03383,0.6655,7.2156,0.2133,0.32047,0.4068,0.5125,0.6020,,,3082,1501,19.58,,,,
ad_022,2026-04-04,55.46,8098,292,102,0.03606,0.5438,6.8492,0.1899,0.34932,0.4110,0.5894,0.6823,,,2619,1169,23.80,,,,
ad_022,2026-04-05,51.45,6879,234,75,0.03402,0.6860,7.4794,0.2199,0.32051,0.4301,0.6322,0.7627,,,2464,1225,26.07,,,,
ad_022,2026-04-06,60.95,7561,253,76,0.03346,0.8019,8.0605,0.2409,0.30040,0.4743,0.6604,0.7196,,,2425,1129,27.12,,,,
ad_022,2026-04-07,63.00,9045,390,133,0.04312,0.4737,6.9650,0.1615,0.34103,0.4556,0.6845,0.6812,,,2762,1214,24.75,,,,
ad_022,2026-04-08,67.17,9069,325,109,0.03584,0.6163,7.4069,0.2067,0.33538,0.4003,0.6408,0.7215,,,2601,1172,25.45,,,,
ad_022,2026-04-09,66.20,10912,381,119,0.03492,0.5563,6.0668,0.1738,0.31234,0.4100,0.4996,0.6910,,,3334,1411,18.08,,,,
ad_022,2026-04-10,71.38,11279,366,119,0.03245,0.5998,6.3281,0.1950,0.32514,0.4345,0.4938,0.6426,,,3315,1371,20.65,,,,
ad_022,2026-04-11,65.87,9020,345,112,0.03825,0.5881,7.3028,0.1909,0.32464,0.4259,0.4595,0.6031,,,2842,1390,17.75,,,,
ad_022,2026-04-12,58.06,8228,320,109,0.03889,0.5327,7.0563,0.1814,0.34063,0.4404,0.5861,0.6723,,,2540,1191,23.31,,,,
ad_022,2026-04-13,57.56,8546,297,98,0.03475,0.5874,6.7358,0.1938,0.32997,0.4478,0.6253,0.7173,,,2834,1305,23.60,,,,
ad_022,2026-04-14,66.87,9271,365,115,0.03937,0.5815,7.2133,0.1832,0.31507,0.4206,0.6050,0.7102,,,3159,1476,23.95,,,,
ad_022,2026-04-15,60.41,7667,274,92,0.03574,0.6567,7.8796,0.2205,0.33577,0.3605,0.5686,0.6721,,,2390,991,23.11,,,,
ad_022,2026-04-16,67.67,9738,350,123,0.03594,0.5501,6.9488,0.1933,0.35143,0.4000,0.5778,0.6659,,,3042,1261,22.50,,,,
ad_022,2026-04-17,68.84,10359,349,116,0.03369,0.5934,6.6453,0.1972,0.33238,0.4269,0.5257,0.6471,,,3102,1329,21.35,,,,
ad_022,2026-04-18,67.34,9587,341,106,0.03557,0.6353,7.0238,0.1975,0.31085,0.4257,0.5220,0.6054,,,2843,1441,20.68,,,,
ad_022,2026-04-19,52.56,6801,266,89,0.03911,0.5905,7.7279,0.1976,0.33459,0.4220,0.5838,0.7057,,,2342,1049,22.62,,,,
ad_022,2026-04-20,72.34,9864,336,111,0.03406,0.6518,7.3342,0.2153,0.33036,0.4281,0.5812,0.6941,,,3428,1608,22.27,,,,
ad_022,2026-04-21,66.77,8278,305,105,0.03684,0.6359,8.0657,0.2189,0.34426,0.3810,0.6335,0.6960,,,2560,1036,21.84,,,,
ad_022,2026-04-22,63.53,9783,348,121,0.03557,0.5250,6.4935,0.1825,0.34770,0.3694,0.6151,0.6293,,,2946,1406,23.20,,,,
ad_022,2026-04-23,75.36,11584,416,145,0.03591,0.5197,6.5056,0.1812,0.34856,0.4033,0.5303,0.6742,,,3533,1659,19.31,,,,
ad_022,2026-04-24,76.15,13227,447,139,0.03379,0.5478,5.7572,0.1704,0.31096,0.3790,0.5426,0.6343,,,3542,1518,20.78,,,,
ad_022,2026-04-25,57.60,9196,272,75,0.02958,0.7680,6.2633,0.2118,0.27574,0.3927,0.5566,0.6455,,,2888,1315,20.37,,,,
ad_022,2026-04-26,59.82,8494,353,113,0.04156,0.5294,7.0426,0.1695,0.32011,0.3971,0.6164,0.7248,,,2628,1199,24.66,,,,
ad_022,2026-04-27,63.52,8827,297,100,0.03365,0.6352,7.1961,0.2139,0.33670,0.4178,0.5684,0.7735,,,3059,1539,21.63,,,,
ad_022,2026-04-28,77.87,11509,503,179,0.04370,0.4350,6.7659,0.1548,0.35586,0.4117,0.7084,0.7385,,,3680,1665,27.75,,,,
ad_022,2026-04-29,77.91,9742,357,129,0.03665,0.6040,7.9978,0.2182,0.36134,0.4142,0.6417,0.6983,,,3247,1221,23.99,,,,
ad_022,2026-04-30,77.71,9595,360,113,0.03752,0.6877,8.0989,0.2159,0.31389,0.4250,0.5810,0.6734,,,2802,1294,23.34,,,,
ad_022,2026-05-01,70.18,8521,334,117,0.03920,0.5998,8.2360,0.2101,0.35030,0.3507,0.5266,0.6379,,,2584,1133,20.81,,,,
ad_022,2026-05-02,55.79,8300,314,102,0.03783,0.5470,6.7217,0.1777,0.32484,0.4248,0.4848,0.6482,,,2619,1228,18.65,,,,
ad_022,2026-05-03,59.54,8692,297,99,0.03417,0.6014,6.8497,0.2005,0.33333,0.4533,0.6009,0.6346,,,2724,1215,22.46,,,,
ad_022,2026-05-04,63.07,9086,386,124,0.04248,0.5086,6.9412,0.1634,0.32124,0.4205,0.6283,0.7368,,,2655,1118,24.06,,,,
ad_022,2026-05-05,74.73,10294,417,130,0.04051,0.5749,7.2598,0.1792,0.31175,0.4386,0.6016,0.7450,,,3304,1559,24.70,,,,
ad_022,2026-05-06,81.08,11191,387,131,0.03458,0.6190,7.2454,0.2095,0.33850,0.4133,0.5890,0.7385,,,2926,1245,24.59,,,,
ad_022,2026-05-07,65.53,9595,344,122,0.03585,0.5371,6.8294,0.1905,0.35465,0.4383,0.5620,0.6191,,,2812,1403,23.19,,,,
ad_022,2026-05-08,61.77,9242,319,111,0.03452,0.5565,6.6840,0.1936,0.34796,0.4090,0.5403,0.6261,,,2590,1331,21.90,,,,
ad_022,2026-05-09,63.94,8602,307,115,0.03569,0.5560,7.4326,0.2083,0.37459,0.4512,0.4962,0.6607,,,2743,1273,17.64,,,,
ad_022,2026-05-10,57.07,8514,368,121,0.04322,0.4717,6.7031,0.1551,0.32880,0.4240,0.6078,0.6822,,,2541,1046,25.30,,,,
ad_022,2026-05-11,69.10,10430,419,155,0.04017,0.4458,6.6253,0.1649,0.36993,0.4247,0.6089,0.6612,,,3216,1453,23.76,,,,
ad_022,2026-05-12,77.55,11458,445,149,0.03884,0.5205,6.7683,0.1743,0.33483,0.4225,0.6494,0.7467,,,4105,1863,26.13,,,,
ad_022,2026-05-13,65.49,9832,331,122,0.03367,0.5368,6.6605,0.1978,0.36858,0.4233,0.5779,0.7019,,,3024,1233,23.47,,,,
ad_022,2026-05-14,71.32,10439,375,134,0.03592,0.5323,6.8324,0.1902,0.35733,0.4084,0.5720,0.6593,,,3184,1370,22.08,,,,
ad_022,2026-05-15,82.39,12455,463,148,0.03717,0.5567,6.6150,0.1779,0.31965,0.4372,0.5768,0.6106,,,3223,1408,21.50,,,,
ad_022,2026-05-16,66.01,10425,348,117,0.03338,0.5642,6.3321,0.1897,0.33621,0.4258,0.5512,0.6383,,,3245,1480,18.40,,,,
ad_022,2026-05-17,54.64,7144,295,102,0.04129,0.5357,7.6484,0.1852,0.34576,0.4466,0.5196,0.6753,,,2110,927,19.15,,,,
ad_022,2026-05-18,83.38,11501,398,152,0.03461,0.5485,7.2497,0.2095,0.38191,0.4375,0.6486,0.7161,,,3790,1962,25.81,,,,
ad_022,2026-05-19,59.63,8806,335,112,0.03804,0.5324,6.7716,0.1780,0.33433,0.4066,0.6813,0.7402,,,2824,1379,26.74,,,,
ad_022,2026-05-20,67.45,8452,316,112,0.03739,0.6023,7.9809,0.2135,0.35443,0.4749,0.6302,0.6930,,,2683,1014,25.76,,,,
ad_022,2026-05-21,70.02,10849,402,149,0.03705,0.4699,6.4541,0.1742,0.37065,0.4036,0.4940,0.6562,,,3143,1327,20.86,,,,
ad_022,2026-05-22,66.19,9113,365,129,0.04005,0.5131,7.2632,0.1813,0.35342,0.4323,0.5293,0.6256,,,2770,1267,20.10,,,,
ad_022,2026-05-23,58.72,9737,337,113,0.03461,0.5197,6.0308,0.1742,0.33531,0.4009,0.5808,0.6993,,,2900,1190,23.65,,,,
ad_022,2026-05-24,60.49,9642,365,126,0.03786,0.4801,6.2737,0.1657,0.34521,0.4346,0.5753,0.6888,,,3053,1529,20.32,,,,
ad_022,2026-05-25,60.83,9614,371,133,0.03859,0.4574,6.3275,0.1640,0.35849,0.4382,0.6499,0.7106,,,2973,1352,25.61,,,,
ad_022,2026-05-26,73.95,9592,366,126,0.03816,0.5869,7.7097,0.2021,0.34426,0.4254,0.6691,0.8146,,,3025,1257,23.42,,,,
ad_022,2026-05-27,67.95,8914,319,110,0.03579,0.6177,7.6229,0.2130,0.34483,0.4219,0.6068,0.7165,,,2709,997,23.84,,,,
ad_022,2026-05-28,64.91,9651,366,133,0.03792,0.4881,6.7260,0.1774,0.36339,0.3993,0.5188,0.6935,,,3163,1314,20.27,,,,
ad_022,2026-05-29,81.52,12526,466,157,0.03720,0.5192,6.5079,0.1749,0.33691,0.4200,0.5047,0.6444,,,3625,1610,20.38,,,,
ad_023,2026-03-01,64.18,9356,100,8,0.01069,8.0226,6.8599,0.6418,0.08000,,,,,,,,,,,,
ad_023,2026-03-02,88.67,14947,196,20,0.01311,4.4334,5.9322,0.4524,0.10204,,,,,,,,,,,,
ad_023,2026-03-03,79.41,12076,163,18,0.01350,4.4117,6.5758,0.4872,0.11043,,,,,,,,,,,,
ad_023,2026-03-04,76.73,11690,148,13,0.01266,5.9024,6.5639,0.5185,0.08784,,,,,,,,,,,,
ad_023,2026-03-05,96.47,14560,176,15,0.01209,6.4314,6.6258,0.5481,0.08523,,,,,,,,,,,,
ad_023,2026-03-06,94.56,12224,132,10,0.01080,9.4555,7.7352,0.7163,0.07576,,,,,,,,,,,,
ad_023,2026-03-07,70.19,9536,90,7,0.00944,10.0272,7.3605,0.7799,0.07778,,,,,,,,,,,,
ad_023,2026-03-08,80.44,11662,108,10,0.00926,8.0444,6.8979,0.7448,0.09259,,,,,,,,,,,,
ad_023,2026-03-09,104.95,15233,151,15,0.00991,6.9968,6.8897,0.6950,0.09934,,,,,,,,,,,,
ad_023,2026-03-10,96.31,14721,196,19,0.01331,5.0688,6.5421,0.4914,0.09694,,,,,,,,,,,,
ad_023,2026-03-11,94.16,14444,214,20,0.01482,4.7082,6.5192,0.4400,0.09346,,,,,,,,,,,,
ad_023,2026-03-12,96.15,12575,156,13,0.01241,7.3962,7.6462,0.6164,0.08333,,,,,,,,,,,,
